Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1961,1961,m3,7113429.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1962,1962,m3,7195383.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1963,1963,m3,7273619.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1964,1964,m3,7360569.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1965,1965,m3,7446612.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1966,1966,m3,7534012.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1967,1967,m3,7621759.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1968,1968,m3,7710405.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1969,1969,m3,7800683.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1970,1970,m3,7890833.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1971,1971,m3,8044369.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1972,1972,m3,8136667.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1973,1973,m3,8230365.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1974,1974,m3,8348331.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1975,1975,m3,8462553.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1976,1976,m3,8598194.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1977,1977,m3,8741890.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1978,1978,m3,8799031.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1979,1979,m3,8828814.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1980,1980,m3,8858679.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1981,1981,m3,8908937.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1982,1982,m3,9104347.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1983,1983,m3,9354345.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1984,1984,m3,9463852.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1985,1985,m3,9583154.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1986,1986,m3,9832693.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1987,1987,m3,9971911.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1988,1988,m3,1.0121042E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1989,1989,m3,1.0226774E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1990,1990,m3,1.0312877E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1991,1991,m3,1.0382951E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1992,1992,m3,1.0474445E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1993,1993,m3,1.0610968E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1994,1994,m3,1.0677043E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1995,1995,m3,1.0945668E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1996,1996,m3,1.1039034E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1997,1997,m3,1.1091122E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1998,1998,m3,1.1131281E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",1999,1999,m3,1.120148E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2000,2000,m3,1.1269776E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2001,2001,m3,1.1322527E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2002,2002,m3,1.1375526E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2003,2003,m3,1.1428775E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2004,2004,m3,1.1482274E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2005,2005,m3,1.1536025E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2006,2006,m3,1.1555801E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2007,2007,m3,1.15816E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2008,2008,m3,1.16045E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2009,2009,m3,1.1627409E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2010,2010,m3,1.1650371E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2011,2011,m3,1.1652003E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2012,2012,m3,1.1653637E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2013,2013,m3,1.1655273E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2014,2014,m3,1.1656911E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1627,"Wood fuel, coniferous (production)",2015,2015,m3,1.1658551E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1961,1961,m3,1.6594585E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1962,1962,m3,1.6785772E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1963,1963,m3,1.6968284E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1964,1964,m3,1.7171124E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1965,1965,m3,1.7371852E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1966,1966,m3,1.7575744E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1967,1967,m3,1.7780444E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1968,1968,m3,1.7987244E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1969,1969,m3,1.8197848E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1970,1970,m3,1.8408154E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1971,1971,m3,1.876633E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1972,1972,m3,1.8981648E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1973,1973,m3,1.9200232E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1974,1974,m3,1.9475428E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1975,1975,m3,1.9741892E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1976,1976,m3,2.0058322E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1977,1977,m3,2.0393544E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1978,1978,m3,2.0526848E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1979,1979,m3,2.0596324E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1980,1980,m3,2.0665996E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1981,1981,m3,2.078324E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1982,1982,m3,2.1239104E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1983,1983,m3,2.1822312E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1984,1984,m3,2.2077776E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1985,1985,m3,2.2356092E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1986,1986,m3,2.2938228E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1987,1987,m3,2.3263004E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1988,1988,m3,2.3610904E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1989,1989,m3,2.3857562E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1990,1990,m3,2.4058428E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1991,1991,m3,2.42219E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1992,1992,m3,2.4435342E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1993,1993,m3,2.4753828E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1994,1994,m3,2.4907972E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1995,1995,m3,2.5534636E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1996,1996,m3,2.5752444E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1997,1997,m3,2.5873958E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1998,1998,m3,2.5967644E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",1999,1999,m3,2.6131408E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2000,2000,m3,2.6290732E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2001,2001,m3,2.6413792E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2002,2002,m3,2.6537432E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2003,2003,m3,2.6661652E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2004,2004,m3,2.678646E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2005,2005,m3,2.6911852E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2006,2006,m3,2.6964986E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2007,2007,m3,2.70182E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2008,2008,m3,2.70716E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2009,2009,m3,2.7125036E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2010,2010,m3,2.7178605E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2011,2011,m3,2.7182411E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2012,2012,m3,2.7186223E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2013,2013,m3,2.7190039E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2014,2014,m3,2.7193861E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5516,Production,1628,"Wood fuel, non-coniferous (production)",2015,2015,m3,2.7197687E7,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1961,1961,m3,8400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1962,1962,m3,8000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1963,1963,m3,12600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1964,1964,m3,6600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1965,1965,m3,3500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1966,1966,m3,900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1967,1967,m3,500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1968,1968,m3,1300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1969,1969,m3,300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1970,1970,m3,400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1971,1971,m3,6000.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1972,1972,m3,5900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1973,1973,m3,3500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1974,1974,m3,1100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1975,1975,m3,500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1976,1976,m3,700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1981,1981,m3,2300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1982,1982,m3,800.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1983,1983,m3,800.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1984,1984,m3,2600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1985,1985,m3,2500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1986,1986,m3,2500.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1987,1987,m3,2500.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1988,1988,m3,2500.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1989,1989,m3,2500.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1990,1990,m3,12000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1991,1991,m3,11400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1992,1992,m3,11000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1993,1993,m3,5480.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1994,1994,m3,8500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1995,1995,m3,6900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1996,1996,m3,500.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1997,1997,m3,100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1998,1998,m3,100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",1999,1999,m3,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2000,2000,m3,4000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2001,2001,m3,0.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2002,2002,m3,0.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2003,2003,m3,0.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2004,2004,m3,0.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2005,2005,m3,2000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2006,2006,m3,2000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2007,2007,m3,2000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2008,2008,m3,2000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2009,2009,m3,112.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2010,2010,m3,26.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2011,2011,m3,12.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2012,2012,m3,3976.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2013,2013,m3,2513.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2014,2014,m3,4615.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5616,Import Quantity,1629,"Wood fuel, all species (export/import)",2015,2015,m3,449.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1961,1961,1000 US$,97.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1962,1962,1000 US$,113.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1963,1963,1000 US$,154.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1964,1964,1000 US$,86.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1965,1965,1000 US$,25.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1966,1966,1000 US$,10.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1967,1967,1000 US$,12.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1968,1968,1000 US$,13.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1969,1969,1000 US$,5.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1970,1970,1000 US$,6.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1971,1971,1000 US$,29.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1972,1972,1000 US$,24.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1973,1973,1000 US$,14.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1974,1974,1000 US$,19.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1975,1975,1000 US$,11.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1976,1976,1000 US$,49.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1981,1981,1000 US$,485.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1982,1982,1000 US$,36.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1983,1983,1000 US$,36.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1984,1984,1000 US$,31.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1985,1985,1000 US$,14.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1986,1986,1000 US$,14.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1987,1987,1000 US$,14.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1988,1988,1000 US$,14.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1989,1989,1000 US$,14.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1990,1990,1000 US$,530.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1991,1991,1000 US$,525.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1992,1992,1000 US$,300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1993,1993,1000 US$,239.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1994,1994,1000 US$,527.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1995,1995,1000 US$,277.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1996,1996,1000 US$,21.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1997,1997,1000 US$,29.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1629,"Wood fuel, all species (export/import)",1998,1998,1000 US$,77.0,,Official data
